text,label
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden çok memnun kaldım.",2
"Günaydın Can , fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
dünden beri fiber hat çok yavaş. çünkü iptal etmeyi düşünüyorum.,0
sabahdan beri internetim ışıklar yanmıyor. ama kimse ilgilenmedi.,0
sabahdan beri bağlantım cok yavaş. ancak artık sabrım kalmadı.,0
bir saattir wifi çok yavaş. bu yüzden artık sabrım kalmadı.,0
iki gündür bağlantım sürekli kopuyor. bu yüzden artık kalmadı.,0
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak teşekkür ederim.",2
dünden beri internetim ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
dünden beri wifi çok yavaş. fakat artık sabrım kalmadı.,0
"İşleminiz onay surecindedir, lutfen hattan ayrilmayin.",1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
iki gündür fiber hat veriyor. ancak iptal etmeyi düsünüyorum.,0
iki gündür bağlantım çalışmıyor. ancak iptal etmeyi düşünüyorum.,0
sabahdan beri modem sürekli kopuyor. ama artık sabrım kalmadı.,0
dünden beri ev interneti çok yavaş. ama gerçekten mağdur oldum.,0
"beri sorun yasıyordum. islemi baslatıyorum, bu yüzden bekledigimden hızlı çözüldü.",2
"İyi çalışmalar Mert , teknik destekten arıyorum. sistemi kontrol ediyorum.",1
bir saattir fiber hat sürekli kopuyor. fakat iptal etmeyi düşünüyorum.,0
bir saattir modem sürekli kopuyor. fakat böyle hizmet olmaz.,0
dünden beri modem ışıklar yanmıyor. çünkü gerçekten mağdur oldum.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
bir saattir ev interneti cok yavaş. ancak artik sabrim kalmadi.,0
bir saattir modem ısıklar yanmıyor. çunku artık sabrım kalmadı.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
iki gündür bağlantım çalışmıyor. bu yüzden gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden sağ olun.",2
"İyi akşamlar Emre , teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak elinize sağlık.",2
dünden beri wifi çok yavaş. ancak artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok memnun kaldım.",2
"iki gundur sorun yaşiyordum. işlemi başlatiyorum, ancak harika oldu.",2
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat teşekkür ederim.",2
dünden internetim hata veriyor. ancak artık sabrım kalmadı.,0
"Merhabalar Burcu Hanım, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
bir saattir wifi çok yavaş. ama gerçekten mağdur oldum.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"iki gundur sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama bekledigimden hızlı cözuldu.",2
"dünden beri sorun yaşıyordum. bilgilerinizi teyit eder misiniz, ancak teşekkür ederim.",2
sabahdan beri internetim ışıklar yanmıyor. ancak iptal etmeyi düşünüyorum.,0
iki gündür ev interneti çok yavaş. bu yüzden iptal etmeyi düşünüyorum.,0
sabahdan beri fiber hat çok yavaş. ama gerçekten mağdur oldum.,0
"Merhabalar Ahmet efendim, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
dünden beri ev interneti sürekli kopuyor. ancak gerçekten mağdur oldum.,0
dünden beri modem hata veriyor. bu yüzden kimse ilgilenmedi.,0
iki gündür bağlantım çalışmıyor. fakat iptal etmeyi düşünüyorum.,0
sabahdan beri internetim sürekli kopuyor. ama böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden harika oldu.",2
"Merhabalar Zeynep Hanim, teknik destekten ariyorum. talebinizi üst birime iletiyorum.",1
dünden beri wifi çok yavaş. ama artık sabrım kalmadı.,0
bir saattir modem çok yavaş. bu yüzden böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
"iki gundur sorun yasiyordum. sistemi kontrol ediyorum, bu yuzden tesekkur ederim.",2
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat beklediğimden hızlı çözüldü.",2
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden teşekkür ederim.",2
iki modem çok yavaş. ancak böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. bilgilerinizi teyit eder misiniz, çünkü teşekkür ederim.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama beklediğimden hızlı çözüldü.",2
dünden beri wifi çok yavaş. fakat iptal etmeyi düşünüyorum.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden beklediğimden hızlı çözüldü.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İşleminiz onay surecindedir, lutfen hattan ayrılmayın.",1
dunden beri internetim hata veriyor. ancak böyle hizmet olmaz.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri internetim çok yavaş. fakat gerçekten magdur oldum.,0
bir saattir ev interneti hata veriyor. bu yuzden böyle hizmet olmaz.,0
Şu an hattınızda aktif arıza görünmüyor.,1
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama sağ olun.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, çünkü çok memnun kaldım.",2
iki gündür fiber hat çalışmıyor. fakat sabrım kalmadı.,0
sabahdan beri internetim ışıklar yanmıyor. fakat artık sabrım kalmadı.,0
"dunden beri sorun yaşıyordum. işlemi başlatıyorum, ama cok memnun kaldım.",2
sabahdan beri ev interneti sürekli kopuyor. ancak gerçekten mağdur oldum.,0
bir saattir wifi sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
iki gündür wifi ışıklar yanmıyor. bu yüzden kimse ilgilenmedi.,0
"Merhaba Mert Hanım, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
"Merhaba Uğur Bey, teknik destekten arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"İyi günler Elif Hanım, teknik destekten arıyorum. talebinizi üst birime iletiyorum.",1
iki gündür internetim sürekli kopuyor. çünkü iptal etmeyi,0
bir saattir bağlantım calısmıyor. bu yuzden boyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden beklediğimden hızlı çözüldü.",2
"İyi günler Ayse , teknik destekten ariyorum. adres bilgilerinizi teyit eder misiniz.",1
bir saattir modem hata veriyor. ama iptal etmeyi düşünüyorum.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sağ olun.",2
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat teşekkür ederim.",2
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak çok memnun kaldım.",2
"Merhabalar Mehmet Bey, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
dünden beri internetim çalışmıyor. çünkü böyle hizmet olmaz.,0
dünden beri bağlantım sürekli kopuyor. bu yüzden artık sabrım kalmadı.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
dünden beri wifi çalışmıyor. ama artık sabrım kalmadı.,0
"Merhaba Mehmet Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama beklediğimden hızlı çözüldü.",2
"İyi akşamlar Mert Bey, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
sabahdan beri fiber hat sürekli kopuyor. ama böyle hizmet olmaz.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok teşekkürler.",2
"İyi çalışmalar Zeynep Hanım, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
"iki gundur sorun yasiyordum. talebinizi ust birime iletiyorum, bu yuzden sag olun.",2
"calışmalar Ugur Bey, muşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
dünden beri fiber hat cok yavaş. ancak artık sabrım kalmadı.,0
"Merhabalar Burcu Hanım, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
Şu an hattınızda aktif bir arıza görünmüyor.,1
iki gündür baglantım çalışmıyor. bu yüzden artık sabrım kalmadı.,0
"saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü elinize sağlık.",2
dünden beri ev interneti hata veriyor. ama böyle hizmet olmaz.,0
"Günaydin Mehmet efendim, müşteri hizmetlerinden ariyorum. kaydinizi oluşturuyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
"dünden beri sorun kaydınızı oluşturuyorum, fakat beklediğimden hızlı çözüldü.",2
dünden beri bağlantım çalışmıyor. bu yüzden gerçekten mağdur oldum.,0
dünden beri internetim sürekli kopuyor. çünkü kimse ilgilenmedi.,0
"İyi günler Ayşe efendim, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"Günaydın Mehmet , fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden sağ olun.",2
"İyi akşamlar Ahmet Hanım, müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden sorunum çözüldü.",2
bir saattir internetim çok yavaş. ancak iptal etmeyi düşünüyorum.,0
"Merhaba Elif Hanım, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
"Merhabalar Ayşe Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
dünden beri internetim çok yavaş. bu yüzden artık sabrım kalmadı.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat çok teşekkürler.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İyi günler Elif Hanım, teknik destekten arıyorum. işlemi başlatıyorum.",1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yasiyordum. islemi baslatiyorum, ancak çok tesekkürler.",2
bir saattir fiber hat çalişmiyor. bu yuzden gerçekten magdur oldum.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama sağ olun.",2
bir saattir modem çok yavaş. bu yüzden iptal etmeyi düşünüyorum.,0
bir saattir sorun yaşıyordum. kaydınızı çünkü çok teşekkürler.,2
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri fiber hat hata veriyor. artık sabrım kalmadı.,0
iki gundur fiber hat hata veriyor. ancak iptal etmeyi duşunuyorum.,0
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden harika oldu.",2
dünden beri ev interneti ışıklar yanmıyor. fakat kimse ilgilenmedi.,0
bir saattir modem ışıklar yanmıyor. ancak artık sabrım kalmadı.,0
dünden beri wifi ışıklar yanmıyor. bu yüzden artık sabrım kalmadı.,0
"bir saattir sorun sistemi kontrol ediyorum, fakat teşekkür ederim.",2
"sabahdan beri sorun yasıyordum. kaydınızı olusturuyorum, cünkü tesekkür ederim.",2
dünden beri ev interneti hata veriyor. ama böyle hizmet olmaz.,0
"İyi akşamlar Mehmet , müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
bir saattir bağlantım sürekli kopuyor. ama boyle hizmet olmaz.,0
bir saattir ev interneti ışıklar yanmıyor. çünkü iptal etmeyi düşünüyorum.,0
iki gündür fiber hat çok yavaş. ancak iptal etmeyi düşünüyorum.,0
"iki gündür sorun yaşiyordum. kaydinizi oluşturuyorum, fakat harika oldu.",2
"Merhaba Can Hanım, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
sabahdan beri ev interneti sürekli kopuyor. ancak artık sabrım kalmadı.,0
bir saattir internetim isiklar yanmiyor. ama kimse ilgilenmedi.,0
bir saattir internetim hata veriyor. ancak artık sabrım kalmadı.,0
"Selamlar Mert efendim, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
bir saattir internetim calismiyor. fakat kimse ilgilenmedi.,0
bir saattir ev interneti sürekli kopuyor. çünkü kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
bir saattir wifi ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, çünkü teşekkür ederim.",2
sabahdan beri fiber hat hata veriyor. çünkü gerçekten mağdur oldum.,0
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat elinize sağlık.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
Şu an hattınızda aktif bir arıza gorunmuyor.,1
"İyi günler Emre efendim, fatura servisinden arıyorum. işlemi başlatıyorum.",1
sabahdan beri fiber hat ışıklar yanmıyor. fakat gerçekten mağdur oldum.,0
dünden beri modem hata veriyor. fakat böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak harika oldu.",2
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat harika oldu.",2
dünden beri modem çok yavaş. çünkü gerçekten mağdur oldum.,0
bir saattir modem isiklar yanmiyor. bu yüzden iptal etmeyi düsünüyorum.,0
"İyi çalışmalar Selin efendim, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
iki gündür bağlantım çalışmıyor. ama gerçekten mağdur oldum.,0
"Selamlar Can Hanım, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama elinize sağlık.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama çok memnun kaldım.",2
"İyi günler Ayşe Bey, altyapı biriminden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
sabahdan beri wifi çok yavaş. ama gerçekten mağdur oldum.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"iki gundur sorun yasıyordum. kaydınızı olusturuyorum, fakat çok tesekkurler.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
dünden beri wifi çok yavaş. ancak iptal etmeyi düşünüyorum.,0
bir saattir wifi çok yavaş. bu yuzden gerçekten mağdur oldum.,0
"gündür sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
sabahdan beri modem ışıklar yanmıyor. çünkü artık sabrım kalmadı.,0
iki gündür bağlantım hata veriyor. bu yüzden kimse ilgilenmedi.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
sabahdan beri fiber hat ışıklar yanmıyor. fakat gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak teşekkür ederim.",2
iki gündür internetim ışıklar yanmıyor. çünkü böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, fakat sağ olun.",2
dünden beri fiber hat ışıklar yanmıyor. fakat böyle hizmet olmaz.,0
"dunden beri sorun yaşıyordum. kaydınızı oluşturuyorum, çunku elinize saglık.",2
iki gündür internetim ışıklar yanmıyor. bu yüzden kimse ilgilenmedi.,0
"İyi günler Burcu Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat elinize sağlık.",2
"dünden beri sorun yasıyordum. sistemi kontrol ediyorum, fakat tesekkür ederim.",2
"dünden beri yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat harika oldu.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ama teşekkür ederim.",2
sabahdan beri bağlantım ışıklar yanmıyor. ama iptal etmeyi düşünüyorum.,0
bir saattir internetim çalışmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
sabahdan beri bağlantım sürekli kopuyor. fakat boyle hizmet olmaz.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden teşekkür ederim.",2
"İyi çalısmalar Selin Bey, musteri hizmetlerinden arıyorum. kaydınızı olusturuyorum.",1
bir saattir ev interneti cok yavaş. fakat kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden elinize sağlık.",2
bir saattir bağlantım sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
KVKK kapsamında almam gerekiyor.,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
sabahdan beri bağlantim sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"Günaydın Burcu Bey, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"Merhaba Selin , fatura servisinden arıyorum. bilgilerinizi teyit eder misiniz.",1
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, cünkü elinize sağlık.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, bu yuzden harika oldu.",2
bir saattir modem hata ancak iptal etmeyi düşünüyorum.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat çok memnun kaldım.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak harika oldu.",2
sabahdan beri internetim çok yavaş. çünkü iptal etmeyi düşünüyorum.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü çok memnun kaldım.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"Merhabalar Zeynep efendim, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden sorunum çözüldü.",2
Sistemde kayitli teyit edebilir miyim?,1
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak harika oldu.",2
sabahdan beri modem çalışmıyor. ancak böyle hizmet olmaz.,0
iki gündür bağlantım çok yavaş. fakat iptal etmeyi düşünüyorum.,0
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat sorunum çözüldü.",2
Şu an hattınızda bir arıza görünmüyor.,1
iki gündür bağlantım calışmıyor. iptal etmeyi düşünüyorum.,0
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat elinize saglık.",2
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü teşekkür ederim.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"Merhaba Burcu Bey, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama teşekkür ederim.",2
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden teşekkür ederim.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ama çok teşekkürler.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri internetim calısmıyor. ama iptal etmeyi dusunuyorum.,0
"Günaydın Mehmet Hanım, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
iki gündür wifi çok yavaş. çünkü boyle hizmet olmaz.,0
"Selamlar Elif Bey, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ama sağ olun.",2
dünden beri baglantım çok yavaş. fakat gerçekten magdur oldum.,0
bir saattir modem çalışmıyor. artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden sorunum çözüldü.",2
"Günaydın Mert Hanım, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri ev interneti hata veriyor. ancak artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
dünden beri bağlantım çok yavaş. bu yüzden gerçekten mağdur oldum.,0
bir saattir ev interneti çalışmıyor. ancak kimse ilgilenmedi.,0
dünden beri internetim ısıklar yanmıyor. cünkü böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden sorunum çözüldü.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, fakat harika oldu.",2
"İyi çalışmalar Mehmet efendim, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, ama harika oldu.",2
"İyi çalışmalar Can Hanım, teknik destekten arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat sağ olun.",2
"İyi günler Elif Bey, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
dünden beri sorun yaşıyordum. sistemi kontrol ancak sağ olun.,2
"İyi çalışmalar Selin Bey, altyapı biriminden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
Şu an hattınızda aktif bir arıza görünmüyor.,1
iki gündür wifi sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden harika oldu.",2
"dunden beri sorun yaşiyordum. kaydinizi oluşturuyorum, ama sorunum cözuldu.",2
"iki gündür sorun yasıyordum. kaydınızı olusturuyorum, ancak çok memnun kaldım.",2
sabahdan beri modem çalışmıyor. fakat böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden cok teşekkürler.",2
iki gündür wifi sürekli kopuyor. bu yüzden artık sabrım kalmadı.,0
sabahdan beri fiber hat ışıklar yanmıyor. fakat iptal etmeyi düşünüyorum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat elinize sağlık.",2
"Merhaba Selin Bey, altyapı biriminden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
bir saattir modem çok yavaş. ancak böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü çok teşekkürler.",2
dünden beri internetim ışıklar yanmıyor. fakat artık sabrım kalmadı.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama sağ olun.",2
"Merhabalar Mert , teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
dünden beri bağlantım ışıklar yanmıyor. ancak gerçekten mağdur oldum.,0
dunden beri ev interneti hata veriyor. ancak artik sabrim kalmadi.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat elinize sağlık.",2
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden çok teşekkürler.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama sağ olun.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ama sorunum çözüldü.",2
"Merhabalar Ceren Bey, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
dünden beri fiber hat çalışmıyor. kimse ilgilenmedi.,0
"bir saattir sorun yasıyordum. adres bilgilerinizi teyit eder misiniz, çunku çok memnun kaldım.",2
bir saattir internetim çok yavaş. bu yüzden böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak elinize sağlık.",2
"Selamlar Ayşe Hanım, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
iki gündür ev interneti ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"İyi günler Ahmet Hanım, fatura servisinden arıyorum. talebinizi üst birime iletiyorum.",1
iki gündür modem çalışmıyor. ama kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü elinize sağlık.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
KVKK kapsaminda onayinizi almam gerekiyor.,1
"iki gündür sorun yaşiyordum. işlemi başlatiyorum, ancak sağ olun.",2
sabahdan beri internetim sürekli kopuyor. ancak gerçekten mağdur oldum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"Merhabalar Uğur Hanim, teknik destekten ariyorum. kaydinizi oluşturuyorum.",1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, bu yüzden beklediğimden hızlı çözüldü.",2
sabahdan beri bağlantım ışıklar yanmıyor. çünkü iptal etmeyi düşünüyorum.,0
iki gündür bağlantım çalışmıyor. fakat kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ama sorunum çözüldü.",2
iki gündür ev interneti sürekli kopuyor. ama iptal etmeyi düşünüyorum.,0
sabahdan beri internetim fakat gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sorunum çözüldü.",2
"İyi günler Hanım, fatura servisinden arıyorum. işlemi başlatıyorum.",1
iki gundur çalısmıyor. bu yuzden böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama beklediğimden hızlı çözüldü.",2
"Selamlar Selin efendim, fatura servisinden arıyorum. işlemi başlatıyorum.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
"Ahmet efendim, altyapı biriminden arıyorum. talebinizi ust birime iletiyorum.",1
"İyi çalışmalar Can efendim, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"İyi günler Emre , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama harika oldu.",2
bir saattir wifi hata veriyor. ancak iptal etmeyi düşünüyorum.,0
saattir wifi çok yavaş. ancak artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi akşamlar Burcu Hanım, teknik destekten arıyorum. talebinizi üst birime iletiyorum.",1
