text,label
"Merhaba Ayşe Hanım, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, çünkü gerçekten yardımcı oldunuz.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, bu yüzden çok memnun kaldım.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama teşekkür ederim.",2
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
"İyi akşamlar Emre Bey, teknik destekten arıyorum. işlemi başlatıyorum.",1
iki gündür modem çalışmıyor. çünkü gerçekten mağdur oldum.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkür ederim.",2
"Merhaba Burcu Bey, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
"Merhaba Uğur Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir wifi surekli kopuyor. ama boyle hizmet olmaz.,0
iki gündür internetim hata veriyor. fakat artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü sorunum çözüldü.",2
dünden beri bağlantım ışıklar yanmıyor. ama gerçekten mağdur oldum.,0
Talebinizi üst birime acil koduyla iletiyorum.,1
bir saattir internetim çalışmıyor. fakat artık sabrım kalmadı.,0
"iki gundur sorun yaşiyordum. işlemi başlatiyorum, bu yuzden gerçekten yardimci oldunuz.",2
"Selamlar Elif Hanim, altyapi biriminden ariyorum. kaydinizi oluşturuyorum.",1
"İyi günler Fatma Bey, fatura servisinden arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
dünden beri wifi çalışmıyor. bu yüzden kimse ilgilenmedi.,0
bir saattir wifi hata veriyor. fakat gerçekten mağdur oldum.,0
sabahdan beri internetim ışıklar yanmıyor. ancak artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
"dunden beri sorun yaşiyordum. işlemi başlatiyorum, bu yuzden teşekkur ederim.",2
dünden beri fiber hat hata veriyor. bu yüzden artık sabrım kalmadı.,0
"Merhaba Ayşe Bey, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"bir saattir sorun yasıyordum. sistemi kontrol ediyorum, bu yüzden cok memnun kaldım.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri internetim ışıklar yanmıyor. ancak böyle hizmet olmaz.,0
"İyi akşamlar Fatma , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
iki gündür ev interneti çok yavaş. bu yüzden artık sabrım kalmadı.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
Şu an hattınızda herhangi bir arıza kaydı gorünmüyor.,1
"Merhabalar Zeynep , fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
dünden beri internetim ışıklar yanmıyor. çünkü artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
dünden beri bağlantım çalışmıyor. bu yüzden böyle hizmet olmaz.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü gerçekten yardımcı oldunuz.",2
dünden beri internetim hata veriyor. bu yüzden böyle hizmet olmaz.,0
bir saattir internetim ışıklar yanmıyor. ancak böyle hizmet olmaz.,0
dünden beri wifi ışıklar yanmıyor. bu yüzden kimse ilgilenmedi.,0
dünden beri internetim hata veriyor. fakat gerçekten mağdur oldum.,0
dünden beri wifi hata veriyor. ancak kimse ilgilenmedi.,0
bir saattir internetim ışıklar yanmıyor. çünkü böyle hizmet olmaz.,0
bir saattir modem çok yavaş. fakat kimse ilgilenmedi.,0
sabahdan beri wifi ışıklar yanmıyor. fakat kimse ilgilenmedi.,0
sabahdan beri fiber hat çok yavaş. ama kimse ilgilenmedi.,0
bir saattir wifi ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat gerçekten yardımcı oldunuz.",2
bir saattir bağlantım hata veriyor. ancak böyle hizmet olmaz.,0
"Günaydın Ayşe efendim, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"İyi akşamlar Selin Hanım, teknik destekten arıyorum. işlemi başlatıyorum.",1
dünden beri bağlantım sürekli kopuyor. fakat gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ama teşekkür ederim.",2
"İyi akşamlar Mert , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir modem surekli kopuyor. ancak kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkür ederim.",2
bir saattir fiber hat sürekli kopuyor. ancak böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşiyordum. kaydinizi oluşturuyorum, ama cok memnun kaldim.",2
"Merhabalar Mehmet efendim, teknik destekten arıyorum. işlemi başlatıyorum.",1
"İyi çalışmalar Burcu Bey, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
sabahdan beri wifi hata veriyor. ama artik sabrim kalmadi.,0
sabahdan beri modem çok yavaş. ancak gerçekten mağdur oldum.,0
"İyi akşamlar Fatma efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
iki gündür internetim ışıklar yanmıyor. ancak böyle hizmet olmaz.,0
bir saattir ev interneti ışıklar yanmıyor. ama gerçekten mağdur oldum.,0
iki gündür wifi hata veriyor. fakat böyle hizmet olmaz.,0
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
iki gündür ev interneti çalışmıyor. bu yüzden kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ancak teşekkür ederim.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"Günaydın Uğur Bey, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden çok memnun kaldım.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü gerçekten yardımcı oldunuz.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü teşekkür ederim.",2
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
Talebinizi üst birime acil koduyla iletiyorum.,1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
dünden beri ev interneti çok yavaş. bu yüzden böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ancak teşekkür ederim.",2
"Merhabalar Elif Hanım, teknik destekten arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok memnun kaldım.",2
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
KVKK kapsamında onayınızı almam gerekiyor.,1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
bir saattir modem hata veriyor. ama gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ama teşekkür ederim.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak teşekkür ederim.",2
sabahdan beri fiber hat çok yavaş. bu yüzden artık sabrım kalmadı.,0
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"İyi günler Burcu , müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama teşekkür ederim.",2
iki gündür ev interneti çalışmıyor. ama böyle hizmet olmaz.,0
"Günaydın Selin Hanım, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
iki gündür internetim çok yavaş. bu yüzden kimse ilgilenmedi.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak teşekkur ederim.",2
sabahdan beri ev interneti çok yavaş. ama artık sabrım kalmadı.,0
"Günaydın Uğur , teknik destekten arıyorum. işlemi başlatıyorum.",1
iki gündür ev interneti hata veriyor. fakat kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden sorunum çözüldü.",2
Talebinizi üst birime acil koduyla iletiyorum.,1
"Merhaba Mert , müsteri hizmetlerinden ariyorum. sistemi kontrol ediyorum.",1
Talebinizi üst birime acil koduyla iletiyorum.,1
bir saattir bağlantım cok yavaş. fakat gercekten mağdur oldum.,0
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat çok memnun kaldım.",2
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
dünden beri bağlantım çalışmıyor. fakat kimse ilgilenmedi.,0
Şu an hattınızda herhangi bir arıza kaydı gorunmuyor.,1
bir saattir modem çalışmıyor. ancak artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden çok memnun kaldım.",2
"Merhaba Fatma Bey, fatura servisinden arıyorum. işlemi başlatıyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
"Merhaba Elif Hanım, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"sabahdan beri sorun yaşiyordum. işlemi başlatiyorum, ama teşekkür ederim.",2
sabahdan beri internetim işiklar yanmiyor. ancak gerçekten mağdur oldum.,0
dünden beri modem sürekli kopuyor. fakat artık sabrım kalmadı.,0
"Günaydın Elif Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"Günaydın Fatma Bey, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama çok memnun kaldım.",2
bir saattir fiber hat calışmıyor. ancak kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, çünkü sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri fiber hat hata veriyor. ama gerçekten mağdur oldum.,0
"Merhaba Zeynep efendim, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"Selamlar Selin Hanim, altyapi biriminden ariyorum. sistemi kontrol ediyorum.",1
sabahdan beri wifi çok yavaş. bu yüzden kimse ilgilenmedi.,0
dünden beri internetim çok yavaş. ama kimse ilgilenmedi.,0
"Merhaba Ayşe , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
Talebinizi üst birime acil koduyla iletiyorum.,1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak gerçekten yardımcı oldunuz.",2
"Merhaba Ahmet efendim, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
iki gündür fiber hat çalışmıyor. ama böyle hizmet olmaz.,0
sabahdan beri wifi sürekli kopuyor. çünkü böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sorunum çözüldü.",2
bir saattir wifi ışıklar yanmıyor. ama gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
iki gündür internetim ısıklar yanmıyor. fakat kimse ilgilenmedi.,0
Talebinizi üst birime acil koduyla iletiyorum.,1
"Selamlar Can efendim, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sorunum çözüldü.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkür ederim.",2
dünden beri fiber hat sürekli kopuyor. ancak kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak gerçekten yardımcı oldunuz.",2
iki gündür modem çok yavaş. ancak gerçekten mağdur oldum.,0
bir saattir ev interneti ışıklar yanmıyor. fakat artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak çok memnun kaldım.",2
bir saattir modem hata veriyor. fakat gerçekten mağdur oldum.,0
iki gündür modem ışıklar yanmıyor. ama artık sabrım kalmadı.,0
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, fakat çok memnun kaldım.",2
sabahdan beri modem sürekli kopuyor. fakat gerçekten mağdur oldum.,0
iki gündür internetim ışıklar yanmıyor. fakat böyle hizmet olmaz.,0
iki gündür modem ışıklar yanmıyor. çünkü gerçekten mağdur oldum.,0
iki gündür modem ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"Merhabalar Burcu Bey, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
dünden beri modem hata veriyor. bu yüzden kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sorunum çözüldü.",2
iki gündür modem ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"bir saattir sorun yasiyordum. sistemi kontrol ediyorum, ancak çok memnun kaldim.",2
sabahdan beri internetim çok yavaş. çünkü gerçekten mağdur oldum.,0
"Günaydın Emre , müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü gerçekten yardımcı oldunuz.",2
bir saattir ev interneti çalışmıyor. fakat böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşiyordum. kaydinizi oluşturuyorum, çünkü teşekkür ederim.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ama teşekkür ederim.",2
bir saattir modem calışmıyor. ancak gercekten mağdur oldum.,0
dünden beri bağlantım çalışmıyor. ama gerçekten mağdur oldum.,0
dünden beri bağlantım sürekli kopuyor. ama kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden çok memnun kaldım.",2
iki gündür internetim sürekli kopuyor. ama kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ama sorunum çözüldü.",2
bir saattir ev interneti hata veriyor. bu yüzden kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
"Merhaba Ahmet , müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
Mevcut kampanyanizi bir ust pakete tasiyabiliriz.,1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
iki gündür internetim ışıklar yanmıyor. çünkü artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak gerçekten yardımcı oldunuz.",2
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat çok memnun kaldım.",2
sabahdan beri internetim hata veriyor. ama kimse ilgilenmedi.,0
"Merhabalar Fatma Hanım, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
dünden beri fiber hat sürekli kopuyor. bu yüzden kimse ilgilenmedi.,0
sabahdan beri modem ışıklar yanmıyor. bu yüzden artık sabrım kalmadı.,0
"İşleminiz şu an onay bekliyor, lutfen hattan ayrılmayın.",1
iki gündür modem calısmıyor. cünkü gercekten mağdur oldum.,0
dünden beri bağlantım çok yavaş. fakat gerçekten mağdur oldum.,0
dünden beri wifi çalışmıyor. çünkü artık sabrım kalmadı.,0
iki gündür bağlantım ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat gerçekten yardımcı oldunuz.",2
Talebinizi üst birime acil koduyla iletiyorum.,1
bir saattir internetim hata veriyor. ancak artik sabrim kalmadi.,0
iki gündür internetim çalışmıyor. bu yüzden gerçekten mağdur oldum.,0
bir saattir fiber hat ışıklar yanmıyor. ancak gerçekten mağdur oldum.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
bir saattir fiber hat surekli kopuyor. ama artik sabrim kalmadi.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"Merhabalar Uğur Hanım, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çozüldü.",2
iki gundur internetim hata veriyor. ancak boyle hizmet olmaz.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi çalışmalar Mehmet , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir ev interneti hata veriyor. ama kimse ilgilenmedi.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri baglantim çok yavas. ama artik sabrim kalmadi.,0
bir saattir ev interneti hata veriyor. çünkü kimse ilgilenmedi.,0
dünden beri fiber hat çok yavaş. çünkü artık sabrım kalmadı.,0
dünden beri wifi çalışmıyor. fakat kimse ilgilenmedi.,0
dünden beri modem çok yavas. fakat gerçekten mağdur oldum.,0
"Merhaba Can efendim, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
Talebinizi üst birime acil koduyla iletiyorum.,1
"Merhabalar Burcu , altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"İyi günler Ayşe , teknik destekten arıyorum. işlemi başlatıyorum.",1
sabahdan beri modem ışıklar yanmıyor. fakat artık sabrım kalmadı.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
Talebinizi üst birime acil koduyla iletiyorum.,1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"iki gündür sorun yasıyordum. kaydınızı olusturuyorum, çünkü tesekkür ederim.",2
KVKK kapsaminda onayinizi almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama sorunum çözüldü.",2
dunden beri fiber hat cok yavaş. ancak gercekten mağdur oldum.,0
"İyi günler Emre Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak gerçekten yardımcı oldunuz.",2
bir saattir fiber hat çalışmıyor. çünkü böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden çok memnun kaldım.",2
"İyi akşamlar Can Bey, teknik destekten arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
bir saattir fiber hat çalışmıyor. fakat kimse ilgilenmedi.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri modem çalışmıyor. ancak artık sabrım kalmadı.,0
dunden beri wifi hata veriyor. fakat böyle hizmet olmaz.,0
sabahdan beri modem çok yavaş. ancak böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
"sabahdan beri sorun yasıyordum. islemi baslatıyorum, bu yuzden tesekkur ederim.",2
bir saattir ev interneti sürekli kopuyor. ancak artık sabrım kalmadı.,0
"bir saattir sorun yasıyordum. islemi baslatıyorum, bu yüzden sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat sorunum çözüldü.",2
bir saattir fiber hat çalışmıyor. fakat gerçekten mağdur oldum.,0
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
dünden beri wifi hata veriyor. bu yüzden artık sabrım kalmadı.,0
sabahdan beri bağlantım sürekli kopuyor. fakat böyle hizmet olmaz.,0
bir saattir modem hata veriyor. fakat kimse ilgilenmedi.,0
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
iki gündür bağlantım çok yavaş. çünkü gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok memnun kaldım.",2
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
iki gundur bağlantim çalismiyor. ama gerçekten mağdur oldum.,0
"İyi günler Mehmet , müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"İyi akşamlar Burcu Bey, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sorunum çözüldü.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü çok memnun kaldım.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak gerçekten yardımcı oldunuz.",2
dünden beri bağlantım ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"İyi çalışmalar Ayşe , müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
"bir saattir sorun yasıyordum. islemi baslatıyorum, ancak tesekkur ederim.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama gerçekten yardımcı oldunuz.",2
dünden beri bağlantım çok yavaş. bu yüzden artık sabrım kalmadı.,0
"Selamlar Mehmet , müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
dünden beri wifi çok yavaş. bu yüzden gerçekten mağdur oldum.,0
"İyi çalışmalar Fatma efendim, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"Selamlar Mehmet Bey, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
dünden beri ev interneti ışıklar yanmıyor. bu yüzden böyle hizmet olmaz.,0
Talebinizi ust birime acil koduyla iletiyorum.,1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak gerçekten yardımcı oldunuz.",2
"Merhabalar Fatma Bey, teknik destekten arıyorum. işlemi başlatıyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat gerçekten yardımcı oldunuz.",2
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak teşekkür ederim.",2
bir saattir wifi ışıklar yanmıyor. ama artık sabrım kalmadı.,0
dünden beri internetim sürekli kopuyor. çünkü böyle hizmet olmaz.,0
Talebinizi üst birime acil koduyla iletiyorum.,1
dünden beri fiber hat hata veriyor. fakat gerçekten mağdur oldum.,0
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
sabahdan beri internetim sürekli kopuyor. fakat artık sabrım kalmadı.,0
dünden beri modem çok yavaş. ama gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü teşekkür ederim.",2
Guvenliginiz icin anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
"Selamlar Mehmet , fatura servisinden ariyorum. kaydinizi oluşturuyorum.",1
"İşleminiz şu an onay bekliyor, lutfen hattan ayrılmayın.",1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
Talebinizi üst birime acil koduyla iletiyorum.,1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak çok memnun kaldım.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, çünkü teşekkür ederim.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden teşekkür ederim.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
dünden beri bağlantım sürekli kopuyor. fakat kimse ilgilenmedi.,0
"İyi günler Uğur Hanım, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir internetim çalışmıyor. bu yüzden böyle hizmet olmaz.,0
Talebinizi üst birime acil koduyla iletiyorum.,1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü gerçekten yardımcı oldunuz.",2
