review,label
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Bu hizmetten kaç kişi yararlanıyor?,nötr
"Gelen ürünüm kırık çıktı, iadeyi kabul etmiyorlar.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Bu kadar ilgili bir firma daha görmedim.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Paket beklediğimden çok daha hızlı çıktı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Standart beklentileri karşıladı,nötr
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
Ürünü geri gönderme rağmen para iadesi yapılmadı.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Teknik bir hata yüzünden siparişim karıştı.,negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
İnternet sitesindeki fiyat ile mağazadaki fiyat aynı mı?,nötr
Bu kadar ilgili bir firma daha görmedim.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Ürünü incelemek için zaman ayırdım.,nötr
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
"Kesinlikle öneririm, hizmet kalitesi başarılı.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Yorumumu yayınlamıyorlar, sansür uyguluyorlar.",negatif
Kampanyadan nasıl yararlanabileceğimi öğrenmek istedim.,nötr
Tüm sorularıma sabırla cevap verdiler.,pozitif
İptal edilen siparişim nedenini açıklamadılar.,negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Bu hizmetten kaç kişi yararlanıyor?,nötr
Ürünün kurulum aşamalarını anlattım.,nötr
"Harika bir iş çıkarmışsınız, elinize sağlık.",pozitif
"Görevli konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Görevli konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Aldığım hizmetten dolayı pişmanlık duyuyorum.,negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Görevli çözüm sürecinde çok kaliteli davrandı.,pozitif
Ürününüzün fiyatı nedir?,nötr
"Sipariş tam bir hayal kırıklığı, çok kaba.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Gelen ürün hasarlı çıktı ve kimse ilgilenmedi.,negatif
Çözüm odaklı yaklaşımınız sayesinde sorunum hemen çözüldü.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ne iyi ne kötü diyebilirim,notr
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Bu ürünü ilk defa deneyeceğim.,nötr
Lütfen bana bir e-posta gönderin.,nötr
"Bu kadar kaliteli bir ürün beklemiyordum, şaşırdım.",pozitif
"İnanılmaz bir ürün, herkese tavsiye ederim.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Lütfen bana sipariş numaramı hatırlatır mısınız?,nötr
"İnternet bağlantım sürekli kopuyor, çok sıkıntı yaşıyorum.",negatif
Müşteri temsilcisi çözüm sürecinde çok kaliteli davrandı.,pozitif
İlgili birim size kısa sürede dönüş yapacaktır.,nötr
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
Yeni bir hesap oluşturmayı deneyeceğim.,nötr
Yeni bir hesap oluşturmayı deneyeceğim.,nötr
Siparişim 15 gündür kargoya verilmedi.,negatif
Firmanın web sitesi çok karmaşık ve kullanışsız.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Hizmet kalitenizden çok etkilendim.,pozitif
Ürünü geri gönderdim ama iadem yapılmadı.,negatif
Siparişimi gönderdikten sonra benimle iletişime geçmediler.,negatif
"Görevli konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
Ürünü geri göndermeme rağmen hala iade yapılmadı.,negatif
E-posta ile gönderdiğim hiçbir mesaja cevap alamadım.,negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Tüm beklentilerimi fazlasıyla karşıladı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
İnternet sitenizden alışveriş yapmak tam bir işkence.,negatif
Bu kadar ilgili bir firma daha görmedim.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
"Defolu ürün göndermişler, bu kabul edilemez.",negatif
Şimdiye kadarki en iyi müşteri deneyimi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Mükemmel bir fiyat/performans ürünü.,pozitif
Aldığım hizmetten dolayı pişmanlık duyuyorum.,negatif
Bu kadar ilgili bir destek ekibi görmedim.,pozitif
Bu modelin bir önceki versiyonunu da kullanmıştım.,nötr
Müşteri odaklı çözümleriniz takdire şayan.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Profesyonellik ve kalite bir arada.,pozitif
Faturanın e-posta adresime gönderilmesini talep ettim.,nötr
Siparişimi kaybettiler ve umursamadılar.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri hizmetleri telefonu yüzüme kapattı.,negatif
"Paramı iade etmiyorlar, beni mağdur ettiler.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Sipariş tam bir hayal kırıklığı, çok kötü.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Verdiğim paraya yazık oldu, kesinlikle almayın.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Her şey zamanında ve eksiksiz ulaştı.,pozitif
Gecikmeden dolayı hiçbir özür dilenmedi.,negatif
Gözüm kapalı tavsiye ederim.,pozitif
"Kullanım talimatları o kadar karmaşık ki, anlayamadım.",negatif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
Ürünün son kullanma tarihi nedir?,nötr
Bu kadar ilgili bir firma daha görmedim.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kesinlikle öneririm, hizmet kalitesi hızlı.",pozitif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
Standart bir kullanım deneyimi sundu,nötr
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Yeni bir hesap oluşturmayı deneyeceğim.,nötr
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Hizmetinizden çok etkilendim.,pozitif
Bir daha asla bu firmadan alışveriş yapmam.,negatif
Kullanıcı yorumlarını okuyarak karar verdim.,nötr
İşini hakkıyla yapan nadir firmalardan.,pozitif
Bu sektördeki en iyisi.,pozitif
Ürünü ne zaman iade edebileceğimi bilmek istiyorum.,nötr
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
Bu fiyat aralığında daha iyisini bulamazsınız.,pozitif
Birkaç hafta sonra ürünüm bozuldu.,negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Telefon beklediğimden çok daha ilgili çıktı.,pozitif
Mükemmel bir alışveriş deneyimiydi.,pozitif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Fiyatı piyasa ortalamasında, özel bir indirim yoktu.",nötr
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Müşteri temsilcisi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Tüm övgüleri hak ediyorsunuz.,pozitif
Yeni ürününüz gerçekten devrim niteliğinde.,pozitif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
Sizden hizmet almak büyük bir ayrıcalık.,pozitif
Ürünle ilgili net bir fikrim yok,nötr
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri hizmetleri ile görüşme sağlayamadım.,nötr
Müşteri temsilciniz harikaydı.,pozitif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürünün kurulum aşamalarını anlattım.,nötr
Ürününüzün hangi özelliklerini öne çıkarırsınız?,nötr
Ürününüzün hangi özelliklerini öne çıkarırsınız?,nötr
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Paket beklediğimden çok daha sağlam çıktı.,pozitif
"Telefon tam bir hayal kırıklığı, çok kaba.",negatif
Taksit seçeneklerinin olmaması büyük bir eksiklik.,negatif
Ürünün boyutları tam olarak nedir?,nötr
"Telefon tam bir hayal kırıklığı, çok eksik.",negatif
"Kulaklık tam bir hayal kırıklığı, çok kalitesiz.",negatif
Kampanyadan nasıl yararlanabileceğimi öğrenmek istedim.,nötr
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Aldığım hizmetten kesinlikle pişmanım.,negatif
Beklediğimden çok daha iyi performans gösterdi.,pozitif
Teslimat süresi ne kadar sürer?,nötr
"Telefon tam bir hayal kırıklığı, çok defolu.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Teslimat adresimi güncellemem gerekiyor.,nötr
"Kesinlikle öneririm, hizmet kalitesi başarılı.",pozitif
Gönderilen ürünün rengi yanlış.,negatif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
Normal bir kullanım sundu,nötr
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Ödeme yaparken bir sorun yaşadım.,nötr
Lütfen bana sipariş numaramı hatırlatır mısınız?,nötr
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Bu ürünün garanti süresi kaç yıl?,nötr
Sizden hizmet almak bir ayrıcalık.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Her şey için çok teşekkür ederim, mükemmeldi.",pozitif
"Telefon tam bir hayal kırıklığı, çok defolu.",negatif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
Sipariş beklediğimden çok daha sağlam çıktı.,pozitif
"Paramı iade etmiyorlar, beni mağdur ettiler.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Siparişimin faturası ne zaman kesilir?,nötr
Çalışanlarınızın samimiyeti beni çok mutlu etti.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Bu ürünün garanti süresi kaç yıl?,nötr
Gerçekten işini bilen insanlarla çalışıyorsunuz.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi nazik.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Bu ürünün kurulumu kolay mı?,nötr
Görevli çözüm sürecinde çok kaliteli davrandı.,pozitif
"Paramı iade etmiyorlar, beni mağdur ettiler.",negatif
Siparişimi hediye paketi yapabilir misiniz?,nötr
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Telefon tam bir hayal kırıklığı, çok kaba.",negatif
Müşteri odaklı çözümleriniz takdire şayan.,pozitif
Görevli çözüm sürecinde çok sağlam davrandı.,pozitif
Süper hızlı ve sorunsuz bir işlem oldu.,pozitif
Yaşadığım sorun çözülmediği gibi daha da büyüdü.,negatif
Bu kadar ilgili bir destek ekibi görmedim.,pozitif
Süper bir hizmet aldım.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Tebrikler, işinizi çok iyi yapıyorsunuz.",pozitif
"Kesinlikle öneririm, hizmet kalitesi ilgili.",pozitif
Fiyatlar neden bu kadar farklılık gösteriyor?,nötr
"Siparişimi teslim alacak kimse yoktu, geri gitti.",nötr
Ürünün garantisi geçersiz sayıldı.,negatif
Tüm övgüleri hak ediyorsunuz.,pozitif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
Bu fiyat aralığında daha iyisini bulamazsınız.,pozitif
Ürünü ne zaman iade edebileceğimi bilmek istiyorum.,nötr
Hangi saatler arasında müsait olacağınızı belirtebilirsiniz?,nötr
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Harika bir iş çıkarmışsınız, elinize sağlık.",pozitif
"Siparişimi teslim alacak kimse yoktu, geri gitti.",negatif
Gelen ürün hasarlı çıktı ve kimse ilgilenmedi.,negatif
Sorunum anında bir şekilde halledildi.,pozitif
Ürünün muadili var mı?,nötr
"Kulaklık tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
İşini hakkıyla yapan nadir firmalardan.,pozitif
"Çok yardımcı oldunuz, minnettarım.",pozitif
En iyi hizmeti sizden aldım.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kesinlikle öneririm, hizmet kalitesi ilgili.",pozitif
En iyi hizmeti sizden aldım.,pozitif
Bu modelin bir önceki versiyonunu da kullanmıştım.,nötr
Sitenizden kolayca sipariş verdim.,nötr
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Görevli çözüm sürecinde çok hızlı davrandı.,pozitif
Aldığım hizmetten kesinlikle pişmanım.,negatif
Müşteri hizmetleri telefonu yüzüme kapattı.,negatif
Bu kadar kötü bir deneyim yaşayacağımı tahmin etmezdim.,negatif
"Müşteri temsilcisi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Telefon hattında yarım saat bekletildim.,negatif
Yaşadığım sorun çözülmediği gibi daha da büyüdü.,negatif
Bu ürünün kurulumu kolay mı?,nötr
İade işlemleri kaç gün sürüyor?,nötr
"Sipariş tam bir hayal kırıklığı, çok eksik.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Teslimat adresimi güncellemem gerekiyor.,nötr
Destek ekibi çözüm sürecinde çok sağlam davrandı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Hangi kargo şirketiyle çalıştığınızı sorabilir miyim?,nötr
Aldığım hizmet pişmanlık vericiydi.,negatif
Cihaz beklediğimden çok daha nazik çıktı.,pozitif
Tüm övgüleri hak ediyorsunuz.,pozitif
Siparişimi ne zaman onaylayacaksınız?,nötr
"Kullanım talimatları o kadar karmaşık ki, anlayamadım.",negatif
Sürekli beni farklı departmanlara yönlendiriyorlar.,negatif
Siparişimi ne zaman onaylayacaksınız?,nötr
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Tüm beklentilerimi karşıladı, harika.",pozitif
"Kullanım talimatları o kadar karmaşık ki, anlayamadım.",negatif
"Bu kadar kaliteli bir ürün beklemiyordum, şaşırdım.",pozitif
"Sipariş tam bir hayal kırıklığı, çok yavaş.",negatif
Bu ürünü kimler kullanabilir?,nötr
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sipariş beklediğimden çok daha sağlam çıktı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Kargo ücretsiz mi olacak?,nötr
Müşteri temsilcisi çözüm sürecinde çok başarılı davrandı.,pozitif
Taksit seçeneklerinin olmaması büyük bir eksiklik.,negatif
Gelen kargo kutusu patlamıştı.,negatif
Sipariş beklediğimden çok daha ilgili çıktı.,pozitif
Lütfen bana sipariş numaramı hatırlatır mısınız?,nötr
Müşteri hizmetleri telefonu yüzüme kapattı.,negatif
Her şey zamanında ve eksiksiz ulaştı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
Teslimat adresimi güncellemem gerekiyor.,nötr
Kullanıcı yorumlarını okuyarak karar verdim.,nötr
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Bozuk ürünü geri almayı reddettiler.,negatif
Ürünle ilgili ortalama bir izlenimim var,nötr
Paket beklediğimden çok daha nazik çıktı.,pozitif
Şimdiye kadarki en iyi müşteri deneyimi.,pozitif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
Ürün beklediğimden kötü çıktı,negatif
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Gelen kargo kutusu patlamıştı.,negatif
Sürekli beni mağdur ediyorlar.,negatif
Teknik destek ekibiniz tamamen yetersiz.,negatif
"Telefon tam bir hayal kırıklığı, çok kaba.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Destek ekibi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Bu ürünü ilk defa deneyeceğim.,nötr
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Siparişimi gönderdikten sonra benimle iletişime geçmediler.,negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Bu hizmetin maliyeti nedir?,nötr
Bu firma gerçekten işini biliyor.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
İlgili birim size kısa sürede dönüş yapacaktır.,nötr
Bozuk ürünü geri göndermek için ekstra ücret ödedim.,negatif
"Hizmetinizden çok memnun kaldım, tebrikler.",pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Şimdiye kadarki en iyi müşteri deneyimi.,pozitif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Ürünün ağırlığı beklediğimden fazlaydı.,nötr
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
Firmanın web sitesi çok karmaşık ve kullanışsız.,negatif
"Müşteri temsilcisi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Sürekli beni farklı departmanlara yönlendiriyorlar.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi başarılı.",pozitif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Bu ürünün teknik özellikleri nelerdir?,nötr
Sorunumu çözmek yerine beni geçiştirdiler.,negatif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Aldığım hizmetin kalitesi düştü.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
İletişim için hangi kanalı tercih etmeliyim?,nötr
Yeni ürününüz gerçekten devrim niteliğinde.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Paket beklediğimden çok daha sağlam çıktı.,pozitif
Sizden hizmet almak büyük bir ayrıcalık.,pozitif
"Paket tam bir hayal kırıklığı, çok kalitesiz.",negatif
Müşteri temsilcisi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Sipariş tam bir hayal kırıklığı, çok kaba.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Gönül rahatlığıyla tercih edebilirsiniz.,pozitif
"Kullanım talimatları o kadar karmaşık ki, anlayamadım.",negatif
Hangi kargo şirketiyle çalıştığınızı sorabilir miyim?,nötr
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"İade sürecim hala sonuçlanmadı, çok yavaş işliyor.",negatif
Satış sonrası destek tam bir fiyasko.,negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
İnternet sitesindeki fiyat ile mağazadaki fiyat aynı mı?,nötr
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Verdiğim paraya yazık oldu, kesinlikle almayın.",negatif
İşini hakkıyla yapan nadir firmalardan.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Teslimat süresi belirtilen aralıkta olacak mı?,nötr
"Kulaklık tam bir hayal kırıklığı, çok yavaş.",negatif
Siparişimi kaybettiler ve umursamadılar.,negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Teknik bir hata yüzünden siparişim karıştı.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"Ürün görseli yanıltıcı, gerçekte çok farklı görünüyor.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kurye konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Bu ürünün teknik özellikleri nelerdir?,nötr
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Hangi saatler arasında müsait olacağınızı belirtebilir misiniz?,nötr
Satış sonrası destek tam bir fiyasko.,negatif
Bu ürünün garanti süresi kaç yıl?,nötr
İnternet sitenizden alışveriş yapmak tam bir işkence.,negatif
"Tüm beklentilerimi karşıladı, harika.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"Destek ekibi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Ürün görseli yanıltıcı, gerçekte çok farklı görünüyor.",negatif
"Hayatımı kolaylaştırdınız, teşekkür ederim!",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Ürünün boyutları tam olarak nedir?,nötr
"Kullanım talimatları o kadar karmaşık ki, anlayamadım.",negatif
Ürünü sepete ekledim fakat sipariş vermedim.,nötr
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
Gerçekten çok başarılı bir ürün çıkarmışsınız.,pozitif
Cihaz beklediğimden çok daha ilgili çıktı.,pozitif
İlgili birim size kısa sürede dönüş yapacaktır.,nötr
"Kargo firması ürünü kaybetmiş, kimse ilgilenmiyor.",negatif
Gönül rahatlığıyla tercih edebilirsiniz.,pozitif
İletişim için telefon mu yoksa e-posta mı tercih ediyorsunuz?,nötr
Hesabıma giriş yapmaya çalışıyorum.,nötr
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kesinlikle öneririm, hizmet kalitesi hızlı.",pozitif
Destek ekibi çözüm sürecinde çok nazik davrandı.,pozitif
"Ürün tam bir hayal kırıklığı, çok kötü.",negatif
Aldığım hizmetin kalitesi düştü.,negatif
Destek ekibi çözüm sürecinde çok sağlam davrandı.,pozitif
Genel anlamda dengeliydi,nötr
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Hızlı ve güvenilir bir firma, çok memnun kaldım.",pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Bu markanın diğer ürünlerini de merak ettim.,nötr
Çözüm odaklı yaklaşımınız sayesinde sorunum hemen çözüldü.,pozitif
Müşteri temsilcisi çok nazik ve çözüm odaklıydı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok kötü.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Ödeme yaparken bir sorun yaşadım.,nötr
"İade sürecim hala sonuçlanmadı, çok yavaş işliyor.",negatif
"Paket tam bir hayal kırıklığı, çok yavaş.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
İletişim için telefon mu yoksa e-posta mı tercih ediyorsunuz?,nötr
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Ürün tam bir hayal kırıklığı, çok kalitesiz.",negatif
Bu ürünün farklı renk seçenekleri var mı?,nötr
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
Teslimat saatini seçebiliyor muyum?,nötr
En güvenilir firma.,pozitif
Yeni bir hesap oluşturmayı deneyeceğim.,nötr
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
Yetersiz stok sebebiyle siparişim iptal edildi.,negatif
Ürün beklediğimden çok daha başarılı çıktı.,pozitif
Tüm beklentilerimi fazlasıyla karşıladı.,pozitif
