review,label
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Paket tam bir hayal kırıklığı, çok kötü.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
Telefon beklediğimden çok daha ilgili çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Cihaz beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Paket tam bir hayal kırıklığı, çok kaba.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kulaklık tam bir hayal kırıklığı, çok kaba.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Kurye çözüm sürecinde çok ilgili davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Müşteri temsilcisi konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
Müşteri temsilcisi çözüm sürecinde çok sağlam davrandı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kurye konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Telefon tam bir hayal kırıklığı, çok defolu.",negatif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
Cihaz beklediğimden çok daha başarılı çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Görevli konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Ürün tam bir hayal kırıklığı, çok eksik.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
Paket beklediğimden çok daha nazik çıktı.,pozitif
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri temsilcisi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürün beklediğimden çok daha sağlam çıktı.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Sipariş tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Telefon beklediğimden çok daha sağlam çıktı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Kulaklık tam bir hayal kırıklığı, çok kötü.",negatif
"Destek ekibi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Kesinlikle öneririm, hizmet kalitesi başarılı.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Kulaklık beklediğimden çok daha ilgili çıktı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Paket tam bir hayal kırıklığı, çok eksik.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Paket beklediğimden çok daha nazik çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Paket beklediğimden çok daha hızlı çıktı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Ürün tam bir hayal kırıklığı, çok kötü.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Paket beklediğimden çok daha hızlı çıktı.,pozitif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
Kurye çözüm sürecinde çok sağlam davrandı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Paket tam bir hayal kırıklığı, çok yavaş.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Görevli çözüm sürecinde çok kaliteli davrandı.,pozitif
Kurye çözüm sürecinde çok ilgili davrandı.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Destek ekibi çözüm sürecinde çok sağlam davrandı.,pozitif
"Telefon tam bir hayal kırıklığı, çok kaba.",negatif
Kurye çözüm sürecinde çok sağlam davrandı.,pozitif
Görevli çözüm sürecinde çok nazik davrandı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Cihaz tam bir hayal kırıklığı, çok kaba.",negatif
"Kesinlikle öneririm, hizmet kalitesi hızlı.",pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
Sipariş beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok kötü.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kesinlikle öneririm, hizmet kalitesi hızlı.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Telefon beklediğimden çok daha hızlı çıktı.,pozitif
"Destek ekibi konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
"Ürün tam bir hayal kırıklığı, çok kaba.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Destek ekibi çözüm sürecinde çok sağlam davrandı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Görevli çözüm sürecinde çok sağlam davrandı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Cihaz beklediğimden çok daha hızlı çıktı.,pozitif
"Kurye konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sorunum anında bir şekilde halledildi.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Telefon tam bir hayal kırıklığı, çok yavaş.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Sipariş tam bir hayal kırıklığı, çok kaba.",negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Ürün beklediğimden çok daha sağlam çıktı.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
Destek ekibi çözüm sürecinde çok nazik davrandı.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Kurye konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Telefon beklediğimden çok daha başarılı çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Kulaklık tam bir hayal kırıklığı, çok eksik.",negatif
Paket beklediğimden çok daha kaliteli çıktı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Ürün tam bir hayal kırıklığı, çok kalitesiz.",negatif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Sipariş tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Sipariş tam bir hayal kırıklığı, çok eksik.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Ürün tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Paket beklediğimden çok daha ilgili çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Görevli çözüm sürecinde çok kaliteli davrandı.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi ilgili.",pozitif
"Kesinlikle öneririm, hizmet kalitesi ilgili.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Kulaklık tam bir hayal kırıklığı, çok defolu.",negatif
Paket beklediğimden çok daha hızlı çıktı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Destek ekibi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kulaklık tam bir hayal kırıklığı, çok yavaş.",negatif
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
"Sipariş tam bir hayal kırıklığı, çok kaba.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Destek ekibi çözüm sürecinde çok nazik davrandı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
Kurye çözüm sürecinde çok sağlam davrandı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Telefon beklediğimden çok daha ilgili çıktı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
Paket beklediğimden çok daha nazik çıktı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
"Paket tam bir hayal kırıklığı, çok kalitesiz.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
"Destek ekibi konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Telefon tam bir hayal kırıklığı, çok yavaş.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Telefon beklediğimden çok daha hızlı çıktı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Kulaklık tam bir hayal kırıklığı, çok yavaş.",negatif
"Müşteri temsilcisi konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Kulaklık tam bir hayal kırıklığı, çok kaba.",negatif
"Telefon tam bir hayal kırıklığı, çok eksik.",negatif
Kulaklık beklediğimden çok daha kaliteli çıktı.,pozitif
"Ürün tam bir hayal kırıklığı, çok eksik.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Sipariş beklediğimden çok daha kaliteli çıktı.,pozitif
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok kaliteli davrandı.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürün beklediğimden çok daha kaliteli çıktı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Kurye konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Telefon beklediğimden çok daha sağlam çıktı.,pozitif
"Cihaz tam bir hayal kırıklığı, çok defolu.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sorunum anında bir şekilde halledildi.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Paket tam bir hayal kırıklığı, çok yavaş.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Cihaz beklediğimden çok daha ilgili çıktı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Paket tam bir hayal kırıklığı, çok kaba.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Telefon tam bir hayal kırıklığı, çok eksik.",negatif
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Kulaklık beklediğimden çok daha ilgili çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Cihaz tam bir hayal kırıklığı, çok defolu.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi başarılı.",pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Kurye çözüm sürecinde çok sağlam davrandı.,pozitif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sipariş beklediğimden çok daha kaliteli çıktı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Telefon beklediğimden çok daha ilgili çıktı.,pozitif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
Ürün beklediğimden çok daha hızlı çıktı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Paket beklediğimden çok daha başarılı çıktı.,pozitif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Telefon tam bir hayal kırıklığı, çok kötü.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Paket tam bir hayal kırıklığı, çok kötü.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
"Ürün tam bir hayal kırıklığı, çok kalitesiz.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi başarılı.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Cihaz tam bir hayal kırıklığı, çok eksik.",negatif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
"Kulaklık tam bir hayal kırıklığı, çok eksik.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Ürün beklediğimden çok daha hızlı çıktı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
Müşteri temsilcisi çözüm sürecinde çok sağlam davrandı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Kulaklık beklediğimden çok daha hızlı çıktı.,pozitif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Kulaklık beklediğimden çok daha başarılı çıktı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
"Ürün tam bir hayal kırıklığı, çok kötü.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kurye konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
